LANGUAGE, LICENCE, TRADING_INSTRUMENT_NAME
"", FSA, aud-cad-rate
"", FSA, gbp-cad-rate
"", FSA, eur-chf-rate
"", FSA, aud-nzd-rate
"", FSA, chf-jpy-rate
"", FSA, nzd-jpy-rate
"", FSA, gbp-chf-rate
"", FSA, cad-chf-rate
"", FSA, aud-chf-rate
"", FSA, gbp-nzd-rate
"", FSA, usd-mxn-rate
"", FSA, euro-us-dollar-w-rate
"", FSA, us-dollar-japanese-yen-w-rate
"", FSA, eur-nzd-rate
"", FSA, nzd-cad-rate
"", FSA, nzd-chf-rate
"", FSA, usd-cnh-rate
"", FSA, us-dollar-hungarian-forint-rate
"", FSA, eur-nok-rate
"", FSA, usd-nok-rate
"", FSA, usd-pln-rate
"", FSA, us-dollar-south-african-rand-rate
"", FSA, eur-huf-rate
"", FSA, cnh-jpy-rate
"", FSA, mexican-peso-yen-rate
"", FSA, australian-dollar-turkish-lira-rate
"", FSA, hong-kong-dollar-swedish-krona-rate
"", FSA, eur-try-rate
"", FSA, swiss-franc-hungarian-forint-rate
"", FSA, danish-krone-swedish-krona-rate
