LANGUAGE, LICENCE, TRADING_INSTRUMENT_NAME
"", FCA, aeternity-to-us-dollar-chart
"", FCA, aidos-kuneen-to-us-dollar-chart
"", FCA, airswap-to-us-dollar-chart
"", FCA, akropolis-delphi-to-us-dollar-chart
"", FCA, akropolis-to-us-dollar-chart
"", FCA, alchemix-to-us-dollar-chart
"", FCA, alchemy-pay-to-us-dollar-chart
"", FCA, aleph-im-to-us-dollar-chart
"", FCA, alien-worlds-to-us-dollar-chart
"", FCA, allianceblock-to-us-dollar-chart
"", FCA, alpaca-finance-to-us-dollar-chart
"", FCA, ambrosus-to-us-dollar-chart
"", FCA, amp-to-us-dollar-chart
"", FCA, ampleforth-to-us-dollar-chart
"", FCA, anchor-protocol-to-us-dollar-chart
"", FCA, ankr-to-us-dollar-chart
"", FCA, anyswap-to-us-dollar-chart
"", FCA, apenft-to-us-dollar-chart
"", FCA, appcoins-to-us-dollar-chart
"", FCA, arcblock-token-to-us-dollar-chart
"", FCA, ardor-to-us-dollar-chart
"", FCA, ariva-to-us-dollar-chart
"", FCA, ark-to-us-dollar-chart
"", FCA, arpa-chain-to-us-dollar-chart
"", FCA, arweave-to-us-dollar-chart
"", FCA, ascendex-token-to-us-dollar-chart
"", FCA, astar-to-us-dollar-chart
"", FCA, audius-to-us-dollar-chart
"", FCA, auto-to-us-dollar-chart
"", FCA, automata-to-us-dollar-chart
"", FCA, badger-dao-to-us-dollar-chart
"", FCA, bakerytoken-to-us-dollar-chart
"", FCA, band-to-us-dollar-chart
"", FCA, beechat-to-us-dollar-chart
"", FCA, bella-protocol-to-us-dollar-chart
"", FCA, biconomy-to-us-dollar-chart
"", FCA, bifi-to-us-dollar-chart
"", FCA, bitcoin-australian-dollar-chart
"", FCA, bitcoin-baht-chart
"", FCA, bitcoin-canadian-dollar-chart
"", FCA, bitcoin-czech-koruna-chart
"", FCA, bitcoin-danish-krone-chart
"", FCA, bitcoin-forint-chart
"", FCA, bitcoin-mexican-peso-chart
"", FCA, bitcoin-new-israeli-sheqel-chart
"", FCA, bitcoin-new-zealand-dollar-chart
"", FCA, bitcoin-norwegian-krone-chart
"", FCA, bitcoin-pound-sterling-chart
"", FCA, bitcoin-rand-chart
"", FCA, bitcoin-romanian-leu-chart
"", FCA, bitcoin-singapore-dollar-chart
"", FCA, bitcoin-swedish-krona-chart
"", FCA, bitcoin-swiss-franc-chart
"", FCA, bitcoin-turkish-lira-chart
"", FCA, bitcoin-yen-chart
"", FCA, bitcoin-cash-abc-to-us-dollar-chart
"", FCA, bitcoin-diamond-to-us-dollar-chart
"", FCA, btg-usd-chart
"", FCA, bitcoin-to-belarusian-ruble-chart
"", FCA, bitcoin-to-russian-ruble-chart
"", FCA, bitcoin-vault-to-us-dollar-chart
"", FCA, bitdao-to-us-dollar-chart
"", FCA, bittorrent-to-us-dollar-chart
"", FCA, bluzelle-to-us-dollar-chart
"", FCA, boba-network-to-us-dollar-chart
"", FCA, bonded-finance-to-us-dollar-chart
"", FCA, bonfida-to-us-dollar-chart
"", FCA, boson-protocol-to-us-dollar-chart
"", FCA, btc-usdt-chart
"", FCA, busd-to-us-dollar-chart
"", FCA, bytecoin-to-us-dollar-chart
"", FCA, bytom-to-us-dollar-chart
"", FCA, bzx-protocol-to-us-dollar-chart
"", FCA, cartesi-to-us-dollar-chart
"", FCA, casperlabs-to-us-dollar-chart
"", FCA, ccxx-to-us-dollar-chart
"", FCA, celer-network-to-us-dollar-chart
"", FCA, celsius-network-to-us-dollar-chart
"", FCA, cere-network-to-us-dollar-chart
"", FCA, certik-to-us-dollar-chart
"", FCA, chia-network-to-us-dollar-chart
"", FCA, chromia-to-us-dollar-chart
"", FCA, cindicator-to-us-dollar-chart
"", FCA, clover-to-us-dollar-chart
"", FCA, coin98-to-us-dollar-chart
"", FCA, conflux-to-us-dollar-chart
"", FCA, constellation-to-us-dollar-chart
"", FCA, constitutiondao-to-us-dollar-chart
"", FCA, convergence-to-us-dollar-chart
"", FCA, cortex-to-us-dollar-chart
"", FCA, coti-to-us-dollar-chart
"", FCA, covalent-to-us-dollar-chart
"", FCA, cream-to-us-dollar-chart
"", FCA, crypterium-to-us-dollar-chart
"", FCA, cudos-to-us-dollar-chart
"", FCA, cyberveintoken-to-us-dollar-chart
"", FCA, dai-to-us-dollar-chart
"", FCA, dcr-to-us-dollar-chart
"", FCA, dego-finance-to-us-dollar-chart
"", FCA, dent-to-us-dollar-chart
"", FCA, dexe-to-us-dollar-chart
"", FCA, dfi-to-us-dollar-chart
"", FCA, dforce-token-to-us-dollar-chart
"", FCA, dia-to-us-dollar-chart
"", FCA, dock-to-us-dollar-chart
"", FCA, dodo-to-us-dollar-chart
"", FCA, dusk-network-to-us-dollar-chart
"", FCA, e-radix-to-us-dollar-chart
"", FCA, easyfi-to-us-dollar-chart
"", FCA, ecash-to-us-dollar-chart
"", FCA, eden-to-us-dollar-chart
"", FCA, efinity-token-to-us-dollar-chart
"", FCA, elastos-to-us-dollar-chart
"", FCA, electroneum-to-us-dollar-chart
"", FCA, ellipsis-to-us-dollar-chart
"", FCA, energy-web-token-to-us-dollar-chart
"", FCA, etherum-australian-dollar-chart
"", FCA, etherum-baht-chart
"", FCA, etherum-canadian-dollar-chart
"", FCA, etherum-czech-koruna-chart
"", FCA, etherum-danish-krone-chart
"", FCA, etherum-forint-chart
"", FCA, etherum-mexican-peso-chart
"", FCA, etherum-new-israeli-sheqel-chart
"", FCA, etherum-new-zealand-dollar-chart
"", FCA, etherum-norwegian-krone-chart
"", FCA, etherum-pound-sterling-chart
"", FCA, etherum-rand-chart
"", FCA, etherum-romanian-leu-chart
"", FCA, etherum-singapore-dollar-chart
"", FCA, etherum-swedish-krona-chart
"", FCA, etherum-swiss-franc-chart
"", FCA, etherum-turkish-lira-chart
"", FCA, etherum-yen-chart
"", FCA, ethereum-to-belarusian-ruble-chart
"", FCA, ethereum-to-russian-ruble-chart
"", FCA, ethernitychain-to-us-dollar-chart
"", FCA, exchange-union-to-us-dollar-chart
"", FCA, fetch-to-us-dollar-chart
"", FCA, firo-to-us-dollar-chart
"", FCA, floki-inu-to-us-dollar-chart
"", FCA, flux-network-to-us-dollar-chart
"", FCA, frax-share-to-us-dollar-chart
"", FCA, frontier-to-us-dollar-chart
"", FCA, funfair-to-us-dollar-chart
"", FCA, fuse-to-us-dollar-chart
"", FCA, gari-network-to-us-dollar-chart
"", FCA, gas-to-us-dollar-chart
"", FCA, gatetoken-to-us-dollar-chart
"", FCA, genaro-network-to-us-dollar-chart
"", FCA, get-protocol-to-us-dollar-chart
"", FCA, gitcoin-to-us-dollar-chart
"", FCA, glm-to-us-dollar-chart
"", FCA, gnosis-to-us-dollar-chart
"", FCA, gods-unchained-to-us-dollar-chart
"", FCA, golff-to-us-dollar-chart
"", FCA, groestlcoin-to-us-dollar-chart
"", FCA, gxchain-to-us-dollar-chart
"", FCA, hapi-to-us-dollar-chart
"", FCA, hard-protocol-to-us-dollar-chart
"", FCA, hegic-to-us-dollar-chart
"", FCA, hex-to-us-dollar-chart
"", FCA, hifi-finance-to-us-dollar-chart
"", FCA, hive-to-us-dollar-chart
"", FCA, horizen-to-us-dollar-chart
"", FCA, hot-to-us-dollar-chart
"", FCA, huobi-token-to-us-dollar-chart
"", FCA, hypercash-to-us-dollar-chart
"", FCA, hyve-to-us-dollar-chart
"", FCA, icon-to-us-dollar-chart
"", FCA, idex-to-us-dollar-chart
"", FCA, iexec-rlc-to-us-dollar-chart
"", FCA, illuvium-to-us-dollar-chart
"", FCA, inj-to-bitcoin-chart
"", FCA, inverse-finance-to-us-dollar-chart
"", FCA, iost-to-us-dollar-chart
"", FCA, iotex-to-us-dollar-chart
"", FCA, iq-cash-to-us-dollar-chart
"", FCA, irisnet-to-us-dollar-chart
"", FCA, jasmy-to-us-dollar-chart
"", FCA, kardiachain-to-us-dollar-chart
"", FCA, keep-network-to-us-dollar-chart
"", FCA, keeperdao-to-us-dollar-chart
"", FCA, kin-to-us-dollar-chart
"", FCA, kleros-to-us-dollar-chart
"", FCA, klever-to-us-dollar-chart
"", FCA, komodo-to-us-dollar-chart
"", FCA, konomi-network-to-us-dollar-chart
"", FCA, kucoin-token-to-us-dollar-chart
"", FCA, lambda-to-us-dollar-chart
"", FCA, libra-credit-to-us-dollar-chart
"", FCA, linear-to-us-dollar-chart
"", FCA, lisk-to-us-dollar-chart
"", FCA, lithium-finance-to-us-dollar-chart
"", FCA, looksrare-to-us-dollar-chart
"", FCA, loom-network-to-us-dollar-chart
"", FCA, lto-network-to-us-dollar-chart
"", FCA, lympo-to-us-dollar-chart
"", FCA, mantra-dao-to-us-dollar-chart
"", FCA, marlin-to-us-dollar-chart
"", FCA, mask-network-to-us-dollar-chart
"", FCA, mdex-to-us-dollar-chart
"", FCA, measurable-data-token-to-us-dollar-chart
"", FCA, melon-to-us-dollar-chart
"", FCA, meta-to-us-dollar-chart
"", FCA, metal-to-us-dollar-chart
"", FCA, mirror-protocol-to-us-dollar-chart
"", FCA, moeda-loyalty-points-to-us-dollar-chart
"", FCA, moonbeam-to-us-dollar-chart
"", FCA, moonriver-to-us-dollar-chart
"", FCA, moviebloc-to-us-dollar-chart
"", FCA, multiverse-ai-to-us-dollar-chart
"", FCA, mxc-to-us-dollar-chart
"", FCA, myneighboralice-to-us-dollar-chart
"", FCA, nano-to-us-dollar-chart
"", FCA, xno-usd-chart
"", FCA, nas-to-us-dollar-chart
"", FCA, near-protocol-to-us-dollar-chart
"", FCA, nervos-network-to-us-dollar-chart
"", FCA, nexo-to-us-dollar-chart
"", FCA, nkn-to-us-dollar-chart
"", FCA, nucypher-to-us-dollar-chart
"", FCA, nuls-to-us-dollar-chart
"", FCA, numeraire-to-us-dollar-chart
"", FCA, o3-swap-to-us-dollar-chart
"", FCA, oasis-network-to-us-dollar-chart
"", FCA, okb-to-us-dollar-chart
"", FCA, ont-to-us-dollar-chart
"", FCA, ontology-gas-to-us-dollar-chart
"", FCA, ooki-to-us-dollar-chart
"", FCA, opendao-to-us-dollar-chart
"", FCA, opulous-to-us-dollar-chart
"", FCA, orbs-to-us-dollar-chart
"", FCA, origin-protocol-to-us-dollar-chart
"", FCA, origintrail-to-us-dollar-chart
"", FCA, orion-protocol-to-us-dollar-chart
"", FCA, oxygen-to-us-dollar-chart
"", FCA, parsiq-to-us-dollar-chart
"", FCA, pax-to-us-dollar-chart
"", FCA, paxg-to-us-dollar-chart
"", FCA, pearl-finance-to-us-dollar-chart
"", FCA, persistence-to-us-dollar-chart
"", FCA, phala-network-to-us-dollar-chart
"", FCA, playdapp-to-us-dollar-chart
"", FCA, pluton-to-us-dollar-chart
"", FCA, pnetwork-to-us-dollar-chart
"", FCA, polkastarter-to-us-dollar-chart
"", FCA, polymath-to-us-dollar-chart
"", FCA, polytrade-to-us-dollar-chart
"", FCA, populous-to-us-dollar-chart
"", FCA, power-ledger-to-us-dollar-chart
"", FCA, powerpool-to-us-dollar-chart
"", FCA, prometeus-to-us-dollar-chart
"", FCA, proton-to-us-dollar-chart
"", FCA, pundi-x-to-us-dollar-chart
"", FCA, pundi-x-to-us-dollar-chart-1
"", FCA, qredo-to-us-dollar-chart
"", FCA, quant-to-us-dollar-chart
"", FCA, quarkchain-to-us-dollar-chart
"", FCA, radicle-to-us-dollar-chart
"", FCA, ramp-to-us-dollar-chart
"", FCA, rarible-to-us-dollar-chart
"", FCA, raydium-to-us-dollar-chart
"", FCA, red-pulse-phoenix-to-us-dollar-chart
"", FCA, reddcoin-to-us-dollar-chart
"", FCA, reef-to-us-dollar-chart
"", FCA, render-token-to-us-dollar-chart
"", FCA, request-network-to-us-dollar-chart
"", FCA, reserve-rights-to-us-dollar-chart
"", FCA, revain-to-us-dollar-chart
"", FCA, revv-to-us-dollar-chart
"", FCA, rif-to-us-dollar-chart
"", FCA, rio-defi-to-us-dollar-chart
"", FCA, ripio-credit-network-to-us-dollar-chart
"", FCA, roobee-to-us-dollar-chart
"", FCA, safepal-to-us-dollar-chart
"", FCA, secret-to-us-dollar-chart
"", FCA, selfkey-to-us-dollar-chart
"", FCA, shopping-io-to-us-dollar-chart
"", FCA, siacoin-to-us-dollar-chart
"", FCA, singularitynet-to-us-dollar-chart
"", FCA, singularitynet-to-us-dollar-chart-1
"", FCA, skale-network-to-us-dollar-chart
"", FCA, solanium-to-us-dollar-chart
"", FCA, spell-token-to-us-dollar-chart
"", FCA, standard-tokeniz-to-us-dollar-chart
"", FCA, star-atlas-to-us-dollar-chart
"", FCA, starchain-to-us-dollar-chart
"", FCA, status-to-us-dollar-chart
"", FCA, stormx-to-us-dollar-chart
"", FCA, suku-to-us-dollar-chart
"", FCA, sun-to-us-dollar-chart
"", FCA, superrare-to-us-dollar-chart
"", FCA, swerve-to-us-dollar-chart
"", FCA, swipe-to-us-dollar-chart
"", FCA, swissborg-to-us-dollar-chart
"", FCA, symbol-to-us-dollar-chart
"", FCA, syscoin-to-us-dollar-chart
"", FCA, tbridge-token-to-us-dollar-chart
"", FCA, telcoin-to-us-dollar-chart
"", FCA, telos-to-us-dollar-chart
"", FCA, tenx-to-us-dollar-chart
"", FCA, terra-virtua-to-us-dollar-chart
"", FCA, theta-fuel-to-us-dollar-chart
"", FCA, tomochain-to-us-dollar-chart
"", FCA, tornado-cash-to-us-dollar-chart
"", FCA, travala-com-to-us-dollar-chart
"", FCA, tribe-to-us-dollar-chart
"", FCA, truefi-to-us-dollar-chart
"", FCA, tusd-to-us-dollar-chart
"", FCA, ultra-to-us-dollar-chart
"", FCA, unibright-to-us-dollar-chart
"", FCA, unilend-finance-to-us-dollar-chart
"", FCA, unmarshal-to-us-dollar-chart
"", FCA, usdc-to-us-dollar-chart
"", FCA, usdt-usd-chart
"", FCA, utrust-to-us-dollar-chart
"", FCA, v-systems-to-us-dollar-chart
"", FCA, velas-to-us-dollar-chart
"", FCA, velo-to-us-dollar-chart
"", FCA, venus-to-us-dollar-chart
"", FCA, verasity-to-us-dollar-chart
"", FCA, verge-to-us-dollar-chart
"", FCA, vethor-token-to-us-dollar-chart
"", FCA, voyager-token-to-us-dollar-chart
"", FCA, vulcan-forged-to-us-dollar-chart
"", FCA, walton-to-us-dollar-chart
"", FCA, wax-protocol-to-us-dollar-chart
"", FCA, wazirx-to-us-dollar-chart
"", FCA, wink-to-us-dollar-chart
"", FCA, wirex-token-to-us-dollar-chart
"", FCA, wrapped-nxm-to-us-dollar-chart
"", FCA, xcad-network-to-us-dollar-chart
"", FCA, xinfin-network-to-us-dollar-chart
"", FCA, xyo-to-us-dollar-chart
"", FCA, yfii-to-us-dollar-chart
"", FCA, yield-app-to-us-dollar-chart
"", FCA, zcash-to-us-dollar-chart
"", FCA, zeroswap-to-us-dollar-chart
"", FCA, zkswap-to-us-dollar-chart
"", CYSEC, btc-usd-chart
"", CYSEC, xrp-usd-chart
"", CYSEC, eth-usd-chart
"", CYSEC, dogecoin-to-usd
"", CYSEC, luna-to-us-dollar-chart
"", CYSEC, cardano-to-us-dollar-chart
"", CYSEC, sol-to-us-dollar-chart
"", CYSEC, gala-to-us-dollar-chart
"", CYSEC, bts-btc-chart
"", CYSEC, fantom-to-us-dollar-chart
"", CYSEC, shiba-inu-to-us-dollar-chart
"", CYSEC, matic-to-us-dollar-chart
"", CYSEC, unus-sed-leo-to-us-dollar-chart
"", CYSEC, loka-to-us-dollar-chart
"", CYSEC, 0x-to-us-dollar-chart
"", CYSEC, decentraland-to-us-dollar-chart
"", CYSEC, xrp-eur-chart
"", CYSEC, cix-index
"", CYSEC, ltc-usd-chart
"", CYSEC, vet-to-us-dollar-chart
"", CYSEC, waves-to-us-dollar-chart
"", CYSEC, trust-wallet-token-to-us-dollar-chart
"", CYSEC, ocean-to-us-dollar-chart
"", CYSEC, eth-eur-chart
"", CYSEC, crypto-com-coin-to-us-dollar-chart
"", CYSEC, btc-eur-chart
"", CYSEC, dgb-to-us-dollar-chart
"", CYSEC, srm-to-us-dollar-chart
"", CYSEC, orchid-to-us-dollar-chart
"", CYSEC, dydx-to-us-dollar-chart
"", CYSEC, enjin-coin-to-us-dollar-chart
"", CYSEC, bitshares-to-us-dollar-chart
"", CYSEC, aave-to-us-dollar-chart
"", CYSEC, yield-guild-to-us-dollar-chart
"", CYSEC, luna2-to-us-dollar-chart
"", CYSEC, avax-to-us-dollar-chart
"", CYSEC, trx-usd-chart
"", CYSEC, ape-to-us-dollar-chart
"", CYSEC, hedera-hashgraph-to-us-dollar-chart
"", CYSEC, xlm-usd-chart
"", CYSEC, etc-btc-chart
"", CYSEC, algo-to-us-dollar-chart
"", CYSEC, district0x-to-us-dollar-chart
"", CYSEC, harmony-to-us-dollar-chart
"", CYSEC, dot-to-us-dollar-chart
"", CYSEC, ada-btc-chart
"", CYSEC, helium-to-us-dollar-chart
"", CYSEC, fil-to-us-dollar-chart
"", CYSEC, xem-btc-chart
"", CYSEC, kava-to-us-dollar-chart
"", CYSEC, ravencoin-to-us-dollar-chart
"", CYSEC, loopring-to-us-dollar-chart
"", CYSEC, link-usd-chart
"", CYSEC, qtum-usd-chart
"", CYSEC, socios-com-chiliz-to-us-dollar-chart
"", CYSEC, aion-to-us-dollar-chart
"", CYSEC, steem-btc-chart
"", CYSEC, bch-usd-chart
"", CYSEC, theta-to-us-dollar-chart
"", CYSEC, zilliqa-to-us-dollar-chart
"", CYSEC, perpetual-protocol-to-us-dollar-chart
"", CYSEC, crv-to-us-dollar-chart
"", CYSEC, axie-infinity-to-us-dollar-chart
"", CYSEC, steem-usd-chart
"", CYSEC, sand-to-us-dollar-chart
"", CYSEC, omg-to-us-dollar-chart
"", CYSEC, the-graph-to-us-dollar-chart
"", CYSEC, alpha-finance-to-us-dollar-chart
"", CYSEC, atom-to-us-dollar-chart
"", CYSEC, injective-protocol-to-us-dollar-chart
"", CYSEC, neo-usd-chart
"", CYSEC, api3-to-us-dollar-chart
"", CYSEC, trx-btc-chart
"", CYSEC, xrp-btc-chart
"", CYSEC, eos-usd-chart
"", CYSEC, iota-to-us-dollar-chart
"", CYSEC, dash-to-us-dollar-chart
"", CYSEC, gmt-to-us-dollar-chart
"", CYSEC, yfi-to-us-dollar-chart
"", CYSEC, immutable-x-to-us-dollar-chart
"", CYSEC, kusama-to-us-dollar-chart
"", CYSEC, uni-usd-chart
"", CYSEC, jst-to-us-dollar-chart
"", CYSEC, bch-btc-chart
"", CYSEC, snx-to-us-dollar-chart
"", CYSEC, bat-to-us-dollar-chart
"", CYSEC, internet-computer-to-us-dollar-chart
"", CYSEC, knc-to-us-dollar-chart
"", CYSEC, graph-to-bitcoin-chart
"", CYSEC, uma-to-us-dollar-chart
"", CYSEC, mina-to-us-dollar-chart
"", CYSEC, qtum-btc-chart
"", CYSEC, xtz-to-us-dollar-chart
"", CYSEC, maker-to-us-dollar-chart
"", CYSEC, thorchain-to-us-dollar-chart
"", CYSEC, ltc-eur-chart
"", CYSEC, xlm-btc-chart
"", CYSEC, eos-btc-chart
"", CYSEC, ant-to-us-dollar-chart
"", CYSEC, xem-to-us-dollar-chart
"", CYSEC, klaytn-to-us-dollar-chart
"", CYSEC, 1inch-to-us-dollar-chart
"", CYSEC, ltc-btc-chart
"", CYSEC, sushi-to-us-dollar-chart
"", CYSEC, comp-usd-chart
"", CYSEC, alpine-to-us-dollar-chart
"", CYSEC, bsv-to-us-dollar-chart
"", CYSEC, celo-to-us-dollar-chart
"", CYSEC, binancecoin-to-us-dollar-chart
"", CYSEC, ethereum-classic-to-us-dollar-chart
"", CYSEC, eth-btc-chart
"", CYSEC, civic-to-us-dollar-chart
"", CYSEC, pancakeswap-to-bitcoin-chart
"", CYSEC, flow-dapper-labs-to-us-dollar-chart
"", CYSEC, storj-to-us-dollar-chart
"", CYSEC, lazio-to-us-dollar-chart
"", CYSEC, elrond-to-us-dollar-chart
"", CYSEC, pancakeswap-to-us-dollar-chart
"", CYSEC, wootrade-to-us-dollar-chart
"", CYSEC, ftx-com-to-us-dollar-chart
"", CYSEC, neo-btc-chart
"", CYSEC, santos-to-us-dollar-chart
"", CYSEC, bal-to-us-dollar-chart
"", CYSEC, convex-finance-to-us-dollar-chart
"", CYSEC, ethereum-name-service-to-us-dollar-chart
"", CYSEC, asr-to-us-dollar-chart
"", CYSEC, bar-to-us-dollar-chart
"", CYSEC, atm-to-us-dollar-chart
"", CYSEC, bnt-to-us-dollar-chart
"", CYSEC, livepeer-to-us-dollar-chart
"", CYSEC, monero-to-us-dollar-chart
"", CYSEC, btg-btc-chart
"", CYSEC, tellor-to-us-dollar-chart
"", CYSEC, paris-saint-germain-fan-token-to-us-dollar-chart
"", CYSEC, porto-to-us-dollar-chart
"", CYSEC, og-to-us-dollar-chart
"", CYSEC, acm-to-us-dollar-chart
"", CYSEC, juv-to-us-dollar-chart
"", CYSEC, city-to-us-dollar-chart
"", CYSEC, wbtc-to-us-dollar-chart
"", CYSEC, augur-to-us-dollar-chart
"", CYSEC, 8x8-protocol-to-us-dollar-chart
"", CYSEC, abbc-coin-to-us-dollar-chart
"", CYSEC, abyss-to-us-dollar-chart
"", CYSEC, acala-to-us-dollar-chart
"", CYSEC, achain-to-us-dollar-chart
"", CYSEC, adex-to-us-dollar-chart
"", CYSEC, adventure-gold-to-us-dollar-chart
"", CYSEC, aelf-to-us-dollar-chart
"", CYSEC, aergo-to-us-dollar-chart
"", CYSEC, aeternity-to-us-dollar-chart
"", CYSEC, aidos-kuneen-to-us-dollar-chart
"", CYSEC, airswap-to-us-dollar-chart
"", CYSEC, akropolis-delphi-to-us-dollar-chart
"", CYSEC, akropolis-to-us-dollar-chart
"", CYSEC, alchemix-to-us-dollar-chart
"", CYSEC, alchemy-pay-to-us-dollar-chart
"", CYSEC, aleph-im-to-us-dollar-chart
"", CYSEC, alien-worlds-to-us-dollar-chart
"", CYSEC, allianceblock-to-us-dollar-chart
"", CYSEC, alpaca-finance-to-us-dollar-chart
"", CYSEC, ambrosus-to-us-dollar-chart
"", CYSEC, amp-to-us-dollar-chart
"", CYSEC, ampleforth-to-us-dollar-chart
"", CYSEC, anchor-protocol-to-us-dollar-chart
"", CYSEC, ankr-to-us-dollar-chart
"", CYSEC, anyswap-to-us-dollar-chart
"", CYSEC, apenft-to-us-dollar-chart
"", CYSEC, appcoins-to-us-dollar-chart
"", CYSEC, arcblock-token-to-us-dollar-chart
"", CYSEC, ardor-to-us-dollar-chart
"", CYSEC, ariva-to-us-dollar-chart
"", CYSEC, ark-to-us-dollar-chart
"", CYSEC, arpa-chain-to-us-dollar-chart
"", CYSEC, arweave-to-us-dollar-chart
"", CYSEC, ascendex-token-to-us-dollar-chart
"", CYSEC, astar-to-us-dollar-chart
"", CYSEC, audius-to-us-dollar-chart
"", CYSEC, auto-to-us-dollar-chart
"", CYSEC, automata-to-us-dollar-chart
"", CYSEC, badger-dao-to-us-dollar-chart
"", CYSEC, bakerytoken-to-us-dollar-chart
"", CYSEC, band-to-us-dollar-chart
"", CYSEC, beechat-to-us-dollar-chart
"", CYSEC, bella-protocol-to-us-dollar-chart
"", CYSEC, biconomy-to-us-dollar-chart
"", CYSEC, bifi-to-us-dollar-chart
"", CYSEC, bitcoin-australian-dollar-chart
"", CYSEC, bitcoin-baht-chart
"", CYSEC, bitcoin-canadian-dollar-chart
"", CYSEC, bitcoin-czech-koruna-chart
"", CYSEC, bitcoin-danish-krone-chart
"", CYSEC, bitcoin-forint-chart
"", CYSEC, bitcoin-mexican-peso-chart
"", CYSEC, bitcoin-new-israeli-sheqel-chart
"", CYSEC, bitcoin-new-zealand-dollar-chart
"", CYSEC, bitcoin-norwegian-krone-chart
"", CYSEC, bitcoin-pound-sterling-chart
"", CYSEC, bitcoin-rand-chart
"", CYSEC, bitcoin-romanian-leu-chart
"", CYSEC, bitcoin-singapore-dollar-chart
"", CYSEC, bitcoin-swedish-krona-chart
"", CYSEC, bitcoin-swiss-franc-chart
"", CYSEC, bitcoin-turkish-lira-chart
"", CYSEC, bitcoin-yen-chart
"", CYSEC, bitcoin-cash-abc-to-us-dollar-chart
"", CYSEC, bitcoin-diamond-to-us-dollar-chart
"", CYSEC, btg-usd-chart
"", CYSEC, bitcoin-to-belarusian-ruble-chart
"", CYSEC, bitcoin-to-russian-ruble-chart
"", CYSEC, bitcoin-vault-to-us-dollar-chart
"", CYSEC, bitdao-to-us-dollar-chart
"", CYSEC, bittorrent-to-us-dollar-chart
"", CYSEC, bluzelle-to-us-dollar-chart
"", CYSEC, boba-network-to-us-dollar-chart
"", CYSEC, bonded-finance-to-us-dollar-chart
"", CYSEC, bonfida-to-us-dollar-chart
"", CYSEC, boson-protocol-to-us-dollar-chart
"", CYSEC, btc-usdt-chart
"", CYSEC, busd-to-us-dollar-chart
"", CYSEC, bytecoin-to-us-dollar-chart
"", CYSEC, bytom-to-us-dollar-chart
"", CYSEC, bzx-protocol-to-us-dollar-chart
"", CYSEC, cartesi-to-us-dollar-chart
"", CYSEC, casperlabs-to-us-dollar-chart
"", CYSEC, ccxx-to-us-dollar-chart
"", CYSEC, celer-network-to-us-dollar-chart
"", CYSEC, celsius-network-to-us-dollar-chart
"", CYSEC, cere-network-to-us-dollar-chart
"", CYSEC, certik-to-us-dollar-chart
"", CYSEC, chia-network-to-us-dollar-chart
"", CYSEC, chromia-to-us-dollar-chart
"", CYSEC, cindicator-to-us-dollar-chart
"", CYSEC, clover-to-us-dollar-chart
"", CYSEC, coin98-to-us-dollar-chart
"", CYSEC, conflux-to-us-dollar-chart
"", CYSEC, constellation-to-us-dollar-chart
"", CYSEC, constitutiondao-to-us-dollar-chart
"", CYSEC, convergence-to-us-dollar-chart
"", CYSEC, cortex-to-us-dollar-chart
"", CYSEC, coti-to-us-dollar-chart
"", CYSEC, covalent-to-us-dollar-chart
"", CYSEC, cream-to-us-dollar-chart
"", CYSEC, crypterium-to-us-dollar-chart
"", CYSEC, cudos-to-us-dollar-chart
"", CYSEC, cyberveintoken-to-us-dollar-chart
"", CYSEC, dai-to-us-dollar-chart
"", CYSEC, dcr-to-us-dollar-chart
"", CYSEC, dego-finance-to-us-dollar-chart
"", CYSEC, dent-to-us-dollar-chart
"", CYSEC, dexe-to-us-dollar-chart
"", CYSEC, dfi-to-us-dollar-chart
"", CYSEC, dforce-token-to-us-dollar-chart
"", CYSEC, dia-to-us-dollar-chart
"", CYSEC, dock-to-us-dollar-chart
"", CYSEC, dodo-to-us-dollar-chart
"", CYSEC, dusk-network-to-us-dollar-chart
"", CYSEC, e-radix-to-us-dollar-chart
"", CYSEC, easyfi-to-us-dollar-chart
"", CYSEC, ecash-to-us-dollar-chart
"", CYSEC, eden-to-us-dollar-chart
"", CYSEC, efinity-token-to-us-dollar-chart
"", CYSEC, elastos-to-us-dollar-chart
"", CYSEC, electroneum-to-us-dollar-chart
"", CYSEC, ellipsis-to-us-dollar-chart
"", CYSEC, energy-web-token-to-us-dollar-chart
"", CYSEC, etherum-australian-dollar-chart
"", CYSEC, etherum-baht-chart
"", CYSEC, etherum-canadian-dollar-chart
"", CYSEC, etherum-czech-koruna-chart
"", CYSEC, etherum-danish-krone-chart
"", CYSEC, etherum-forint-chart
"", CYSEC, etherum-mexican-peso-chart
"", CYSEC, etherum-new-israeli-sheqel-chart
"", CYSEC, etherum-new-zealand-dollar-chart
"", CYSEC, etherum-norwegian-krone-chart
"", CYSEC, etherum-pound-sterling-chart
"", CYSEC, etherum-rand-chart
"", CYSEC, etherum-romanian-leu-chart
"", CYSEC, etherum-singapore-dollar-chart
"", CYSEC, etherum-swedish-krona-chart
"", CYSEC, etherum-swiss-franc-chart
"", CYSEC, etherum-turkish-lira-chart
"", CYSEC, etherum-yen-chart
"", CYSEC, ethereum-to-belarusian-ruble-chart
"", CYSEC, ethereum-to-russian-ruble-chart
